station_id,station_name,year,month,day,avg_cloudiness,,avg_wind,,avg_temperature,,avg_steam_pressure,,avg_humidity,,avg_air_pressure,,,,day_percipation,,night_percipation
349190650,KASPROWY WIERCH,2019,7,1,4.8,,7.4,,18,,9.4,,46.5,,807.1,,0,8,0.1,,0
349190650,KASPROWY WIERCH,2019,7,2,6.4,,4.5,,11.7,,10.9,,80.1,,804.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,3,4.5,,3.3,,7,,7.7,,78.3,,804.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,4,1.6,,3.9,,7.8,,6.6,,63.4,,805,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,5,5.9,,5.6,,8.3,,7.6,,69,,801.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,6,5.4,,6.3,,9.9,,7.8,,66,,799.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,7,6,,5.8,,9.6,,8.8,,75.4,,796.6,,0,8,1.8,,0
349190650,KASPROWY WIERCH,2019,7,8,7.1,,4.4,,2.2,,6.2,,86.9,,797.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,9,6.4,,3.4,,2.2,,6,,84.3,,798.6,,0,8,0.4,,0.9
349190650,KASPROWY WIERCH,2019,7,10,7.8,,3.9,,1.9,,6.9,,97.9,,798.4,,0,8,0.5,,0.5
349190650,KASPROWY WIERCH,2019,7,11,7.4,,5.8,,1.8,,7,,100,,797.3,,0,8,5,,0
349190650,KASPROWY WIERCH,2019,7,12,4.5,,4.4,,5.4,,6.9,,78.3,,798.1,,0,8,0,,0.2
349190650,KASPROWY WIERCH,2019,7,13,7.5,,2.8,,5.4,,8.3,,91.8,,796.5,,0,8,5,,16
349190650,KASPROWY WIERCH,2019,7,14,7.8,,6.5,,4.1,,8.2,,99.9,,797.3,,0,8,7,,0
349190650,KASPROWY WIERCH,2019,7,15,5.1,,6.1,,4.8,,6.7,,79.3,,799.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,16,6.1,,4,,6.3,,7.9,,83.5,,799.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,17,6.6,,4.3,,4.8,,7.6,,89.1,,798.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,18,5.1,,3,,6.5,,8.1,,82.9,,800.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,19,5.9,,4.1,,9.3,,8.4,,72.4,,803.5,,0,8,0,,0.3
349190650,KASPROWY WIERCH,2019,7,20,6.3,,5.3,,10.6,,10.6,,82.9,,805.8,,0,8,0.2,,0
349190650,KASPROWY WIERCH,2019,7,21,5.6,,5.5,,11.5,,11.4,,84.3,,807.3,,0,8,30,,0
349190650,KASPROWY WIERCH,2019,7,22,7.4,,3.6,,9.3,,10.6,,91.1,,808.7,,0,8,0,,3.5
349190650,KASPROWY WIERCH,2019,7,23,7.9,,6.3,,7.9,,10.6,,99.4,,806.1,,0,8,15.4,,4.9
349190650,KASPROWY WIERCH,2019,7,24,7.9,,5.5,,9.1,,11.6,,100,,805.9,,0,8,0.5,,0
349190650,KASPROWY WIERCH,2019,7,25,3.5,,3.4,,10.8,,11,,85.3,,806.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,7,26,5.3,,3.8,,12.1,,12,,85.4,,802,,0,8,0,,2
349190650,KASPROWY WIERCH,2019,7,27,6,,7.4,,9.5,,11,,93.3,,796.9,,0,8,1.2,,0
349190650,KASPROWY WIERCH,2019,7,28,6.1,,5.5,,12.2,,11.7,,82.9,,796.1,,0,8,9.9,,0.8
349190650,KASPROWY WIERCH,2019,7,29,6.6,,3.9,,13.2,,12.4,,81.4,,797.9,,0,8,46,,13.1
349190650,KASPROWY WIERCH,2019,7,30,7.3,,4,,12,,13.3,,94.6,,800.1,,0,8,16.6,,0
349190650,KASPROWY WIERCH,2019,7,31,7.8,,3,,11.8,,13.7,,99.4,,802.2,,0,8,2.4,,0
349190650,KASPROWY WIERCH,2019,8,1,6.6,,2.9,,9.3,,11.4,,96.6,,803.1,,0,8,0.9,,0
349190650,KASPROWY WIERCH,2019,8,2,5.9,,2.6,,8.6,,9.6,,86.4,,801,,0,8,0,,1.8
349190650,KASPROWY WIERCH,2019,8,3,7.8,,5.1,,5.8,,9.1,,99.5,,798.1,,0,8,12.2,,0
349190650,KASPROWY WIERCH,2019,8,4,7,,5.6,,5.3,,8.6,,96.8,,800.5,,0,8,8.9,,0
349190650,KASPROWY WIERCH,2019,8,5,5.6,,4.8,,8.4,,8.7,,79.8,,801.9,,0,8,2.4,,3.7
349190650,KASPROWY WIERCH,2019,8,6,7.4,,4.9,,10.6,,11.1,,88,,802,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,7,7,,8.3,,11.5,,12.7,,93.9,,800.4,,0,8,3,,12.8
349190650,KASPROWY WIERCH,2019,8,8,7.1,,4.9,,9.2,,11,,94.9,,800.3,,0,8,0.4,,0
349190650,KASPROWY WIERCH,2019,8,9,5.6,,3.8,,10.9,,9.5,,74.6,,803.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,10,5.6,,4.9,,14.2,,12.5,,76.5,,805.3,,0,8,0,,28.3
349190650,KASPROWY WIERCH,2019,8,11,4.6,,6.5,,13,,10.9,,73.6,,806.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,12,6.3,,7.8,,13.9,,14.8,,93.4,,805,,0,8,0,,0.2
349190650,KASPROWY WIERCH,2019,8,13,7.4,,4.8,,11.1,,12.8,,96.1,,802.9,,0,8,8.3,,19.5
349190650,KASPROWY WIERCH,2019,8,14,6.8,,8,,4.1,,8,,97,,800.7,,0,8,14.6,,0
349190650,KASPROWY WIERCH,2019,8,15,4.1,,3.5,,5.1,,7.2,,83,,801.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,16,6.8,,2.1,,6.3,,8.5,,88.9,,802.1,,0,8,0.8,,0
349190650,KASPROWY WIERCH,2019,8,17,3.6,,4,,7.8,,9.4,,88.3,,802.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,18,5.5,,7.1,,10.6,,10.4,,81,,803.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,19,2.9,,6,,14.8,,11.2,,67.3,,806.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,20,6.3,,6.6,,13.3,,12.5,,82.5,,808.7,,0,8,0.2,,0
349190650,KASPROWY WIERCH,2019,8,21,7,,5.6,,10.8,,12,,92.5,,809.7,,0,8,2,,0.3
349190650,KASPROWY WIERCH,2019,8,22,6.5,,4.4,,10.8,,11.8,,91.6,,811,,0,8,7.7,,0
349190650,KASPROWY WIERCH,2019,8,23,6.3,,2.5,,12.2,,12.3,,86.5,,811.9,,0,8,4.4,,0
349190650,KASPROWY WIERCH,2019,8,24,4.9,,2.1,,13.1,,12.4,,82.6,,811.3,,0,8,3,,0
349190650,KASPROWY WIERCH,2019,8,25,5.4,,2.6,,13.7,,11.5,,73.5,,810.5,,0,8,4.1,,0
349190650,KASPROWY WIERCH,2019,8,26,5.1,,4.6,,13.5,,11.3,,73.6,,810.4,,0,8,7,,0
349190650,KASPROWY WIERCH,2019,8,27,4.8,,4.3,,13.2,,12.1,,79.6,,809.9,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,28,3.1,,6.1,,13.1,,12.7,,84.1,,809.5,,0,8,0.5,,0
349190650,KASPROWY WIERCH,2019,8,29,4.4,,4.1,,13.9,,11.5,,72.8,,809.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,8,30,4.5,,2.6,,13.3,,11.2,,72.9,,810.5,,0,8,18.1,,0
349190650,KASPROWY WIERCH,2019,8,31,3.5,,4,,13.3,,10.6,,69.5,,808.8,,0,8,2,,0
349190650,KASPROWY WIERCH,2019,9,1,3.3,,5.9,,13.4,,11.1,,72.5,,804.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,2,6.6,,5,,9.9,,10.9,,89.5,,804.1,,0,8,1.5,,9
349190650,KASPROWY WIERCH,2019,9,3,7.1,,6.6,,2.8,,7.4,,99,,804.9,,0,8,11.3,,0
349190650,KASPROWY WIERCH,2019,9,4,4.5,,4.9,,4.6,,7.4,,86.9,,804.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,5,3.3,,3.1,,7.9,,8.8,,82,,802.3,,0,8,0,,2.7
349190650,KASPROWY WIERCH,2019,9,6,7.8,,4.1,,6.1,,8.9,,95.4,,805.7,,0,8,0.8,,0
349190650,KASPROWY WIERCH,2019,9,7,7.4,,4.8,,7.2,,9,,88.8,,803.2,,0,8,4.4,,11
349190650,KASPROWY WIERCH,2019,9,8,6.9,,6.4,,6.1,,9.1,,96.1,,802.2,,0,8,0,,7.9
349190650,KASPROWY WIERCH,2019,9,9,7.9,,10.8,,5.9,,8.9,,95.6,,797.9,,0,8,33.3,,0.5
349190650,KASPROWY WIERCH,2019,9,10,6.6,,5.3,,4.2,,7.2,,87,,802.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,11,4.1,,3.4,,7.9,,6.2,,57.8,,808.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,12,3.4,,2.3,,7.7,,9.3,,88.8,,811.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,13,4.3,,3.3,,7.5,,8.9,,85.9,,812.4,,0,8,0,,6
349190650,KASPROWY WIERCH,2019,9,14,5,,4,,4.2,,7,,84.1,,811.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,15,4.1,,5.4,,8.9,,2.6,,21.6,,808.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,16,7.1,,7.3,,7.6,,8.5,,82.6,,803.3,,0,8,0,,5.1
349190650,KASPROWY WIERCH,2019,9,17,6,,8.5,,3.8,,7.2,,89.1,,797.3,,0,8,0,,4.3
349190650,KASPROWY WIERCH,2019,9,18,7.5,,6.5,,-3,,4.8,,97.4,,799.1,,0,8,0.2,,2.5
349190650,KASPROWY WIERCH,2019,9,19,7.6,,4.5,,-3.2,,4.6,,96,,802.7,,0,8,1.7,,1.3
349190650,KASPROWY WIERCH,2019,9,20,7.9,,4.8,,-2.9,,4.7,,95.5,,804.8,,0,8,0.1,,0
349190650,KASPROWY WIERCH,2019,9,21,2.9,,2.9,,2.2,,5.9,,82.1,,806.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,22,0.5,,4.6,,7.7,,5.7,,54.1,,803.3,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,23,6.6,,3.9,,6.6,,7.4,,76.4,,800.2,,0,8,0.6,,0
349190650,KASPROWY WIERCH,2019,9,24,4.4,,2.8,,7.5,,6,,57,,799.3,,0,8,0,,0.9
349190650,KASPROWY WIERCH,2019,9,25,7.8,,5,,4.6,,8.2,,97.3,,795.8,,0,8,0.1,,3.3
349190650,KASPROWY WIERCH,2019,9,26,7.4,,3.6,,3.2,,7.3,,95.1,,797.4,,0,8,2,,0
349190650,KASPROWY WIERCH,2019,9,27,6,,5.3,,4.7,,7.8,,91.3,,800.6,,0,8,0,,0.5
349190650,KASPROWY WIERCH,2019,9,28,6.3,,8,,4.6,,7.5,,87.5,,800.2,,0,8,1.6,,0
349190650,KASPROWY WIERCH,2019,9,29,6.5,,10.8,,3.8,,6.9,,85.9,,797.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,9,30,6.9,,13.1,,4.4,,7.1,,85,,791.9,,0,8,4.6,,0
349190650,KASPROWY WIERCH,2019,10,1,3.1,,10.1,,3.2,,6.5,,84.8,,795.9,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,2,7.5,,9.3,,5.1,,8.6,,97.8,,791.9,,0,8,7.5,,22.2
349190650,KASPROWY WIERCH,2019,10,3,7.9,,5.8,,-2.6,,4.8,,96,,792.8,,0,8,1.3,,0.3
349190650,KASPROWY WIERCH,2019,10,4,7.5,,2.6,,-3.1,,4.6,,95.6,,793.4,,0,8,0.1,,3.6
349190650,KASPROWY WIERCH,2019,10,5,8,,7.5,,-2.3,,4.9,,96.4,,789.4,,0,8,8.3,,18.6
349190650,KASPROWY WIERCH,2019,10,6,7.1,,6.8,,-5.2,,3.9,,93.8,,794.2,,0,8,6,,0
349190650,KASPROWY WIERCH,2019,10,7,2.9,,2.8,,-6.6,,3.4,,92.5,,795.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,8,5,,11.6,,-3.6,,3.6,,75.1,,796.4,,0,8,1,,4.4
349190650,KASPROWY WIERCH,2019,10,9,7.5,,9.8,,4.7,,8.1,,94.8,,796.3,,0,8,4.5,,2.9
349190650,KASPROWY WIERCH,2019,10,10,7.4,,8.9,,-0.4,,5.4,,92,,796.2,,0,8,1.2,,0.9
349190650,KASPROWY WIERCH,2019,10,11,6,,9.6,,-0.4,,5,,85.9,,802.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,12,4.8,,10.8,,8,,4.3,,40.1,,804.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,13,2.4,,6.5,,11.4,,4.4,,32.6,,806.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,14,1,,6.3,,12.9,,4.8,,32,,806.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,15,4.3,,9.8,,10.2,,5.2,,41.5,,801.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,16,3.6,,10.1,,4.9,,7.7,,88.3,,799.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,17,1.8,,6.5,,6.1,,5.1,,54.5,,802.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,18,6.3,,10.1,,4.2,,7.2,,87.3,,800.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,19,6.6,,8.5,,4.6,,6.7,,79.9,,799.9,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,20,6.1,,13.4,,5.3,,8.5,,95.4,,802,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,21,5.4,,6,,11.4,,7.2,,55.6,,805.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,22,3.6,,3.8,,11.6,,6.2,,45.3,,808.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,23,4,,8.4,,10.5,,6,,48,,807.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,24,1.4,,10.4,,11.3,,3.8,,28.3,,803.8,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,25,1.1,,5.4,,9.8,,4.7,,41.4,,805.9,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,26,1.8,,6.5,,10.5,,3.9,,31,,807.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,27,0.8,,6.9,,10.3,,5.1,,41.5,,804.3,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,28,6.5,,5.9,,1,,5.3,,76.8,,799.7,,0,8,1.3,,0
349190650,KASPROWY WIERCH,2019,10,29,6.1,,4.3,,-3.1,,2.5,,55.9,,798.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,30,5.9,,4.5,,-7.6,,3.1,,90.3,,801.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,10,31,1.4,,2.8,,-4.6,,1.4,,31,,801.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,1,2.8,,8.1,,-3.8,,1.6,,37,,798,,0,8,0,,0.3
349190650,KASPROWY WIERCH,2019,11,2,7.8,,13.3,,-1.4,,5.4,,95.1,,788.6,,0,8,0.4,,0.3
349190650,KASPROWY WIERCH,2019,11,3,7.5,,14.6,,3.4,,7.7,,98,,784.5,,0,8,11,,10.3
349190650,KASPROWY WIERCH,2019,11,4,7.8,,9.9,,2.7,,7.3,,97,,781.9,,0,8,15.8,,0
349190650,KASPROWY WIERCH,2019,11,5,6.4,,10,,0.9,,6.1,,93.3,,784.5,,0,8,21,,10.3
349190650,KASPROWY WIERCH,2019,11,6,5.9,,4.6,,-1.5,,4.9,,89.1,,786.1,,0,8,4.9,,4.1
349190650,KASPROWY WIERCH,2019,11,7,7.1,,7.1,,-2,,4.9,,92.5,,789.8,,0,8,2.5,,0
349190650,KASPROWY WIERCH,2019,11,8,5.1,,8.5,,-1.1,,4.5,,80,,791.9,,0,8,0,,0.8
349190650,KASPROWY WIERCH,2019,11,9,7.4,,10.5,,0.2,,6,,96.4,,791.6,,0,8,6.5,,6.8
349190650,KASPROWY WIERCH,2019,11,10,8,,3.3,,-1.6,,5.3,,97.3,,791.5,,0,8,14.6,,6.7
349190650,KASPROWY WIERCH,2019,11,11,7,,10.3,,-3.3,,4.5,,93.6,,794.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,12,7.6,,15.3,,1,,6.4,,96.6,,791.5,,0,8,5.1,,15.8
349190650,KASPROWY WIERCH,2019,11,13,7.8,,14.4,,2.7,,7.1,,96,,787.4,,0,8,14.8,,17.6
349190650,KASPROWY WIERCH,2019,11,14,6.5,,8.6,,0.6,,5,,77.5,,792.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,15,6.9,,7.8,,1,,6.1,,93.3,,794.8,,0,8,0.1,,0
349190650,KASPROWY WIERCH,2019,11,16,8,,14.4,,2,,6.9,,97.4,,796.5,,0,8,2.7,,0
349190650,KASPROWY WIERCH,2019,11,17,6.8,,9,,2.9,,5.8,,77,,798.3,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,18,6.5,,11.8,,0.7,,6,,93,,795,,0,8,0.9,,0
349190650,KASPROWY WIERCH,2019,11,19,5.6,,8.8,,0.2,,4.2,,68.8,,801.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,20,7.1,,6,,1.3,,4.5,,68.8,,799.2,,0,8,0,,1.6
349190650,KASPROWY WIERCH,2019,11,21,8,,8.6,,-0.6,,5.7,,97.9,,795.2,,0,8,6.4,,2
349190650,KASPROWY WIERCH,2019,11,22,8,,9.1,,-1.3,,5.4,,97.6,,796.9,,0,8,1.3,,0
349190650,KASPROWY WIERCH,2019,11,23,6.8,,13.5,,-3.3,,4.6,,96,,795.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,24,2.5,,11.9,,-1.1,,5.4,,95.8,,796,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,25,1.8,,3.6,,1,,5.1,,78.5,,795.3,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,26,5.9,,6.5,,-1.4,,5.2,,95,,793.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,11,27,7.9,,11.8,,-1.6,,5.3,,97.4,,787.6,,0,8,0,,0.2
349190650,KASPROWY WIERCH,2019,11,28,7.8,,5.6,,-1.3,,5.4,,97.3,,785.6,,0,8,4.5,,0.4
349190650,KASPROWY WIERCH,2019,11,29,7.5,,6.6,,-3.5,,4.5,,94.9,,785.5,,0,8,0.1,,3.7
349190650,KASPROWY WIERCH,2019,11,30,7,,6.9,,-11.4,,2.3,,89.6,,792.3,,0,8,2.4,,0
349190650,KASPROWY WIERCH,2019,12,1,3.3,,7,,-11.6,,1.7,,71,,796.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,2,7.6,,6.6,,-9.8,,2.6,,87.8,,792.7,,0,8,2.4,,3.2
349190650,KASPROWY WIERCH,2019,12,3,6.1,,4.4,,-11.6,,2.2,,88.3,,797,,0,8,6.3,,0
349190650,KASPROWY WIERCH,2019,12,4,3.9,,3,,-6.1,,2.3,,54,,801.4,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,5,0.6,,9.3,,0.8,,2.7,,41.5,,802,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,6,4.4,,8,,2.8,,1.8,,24.4,,798.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,7,6.5,,11.1,,-2.4,,3.5,,72.8,,792.9,,0,8,0.3,,0.5
349190650,KASPROWY WIERCH,2019,12,8,6.8,,12,,-3.9,,3.7,,82.1,,792.6,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,9,7,,7.5,,-1,,4,,71.1,,788.8,,0,8,0,,3.9
349190650,KASPROWY WIERCH,2019,12,10,8,,5.3,,-7.6,,3.2,,91.4,,793.8,,0,8,6,,0.2
349190650,KASPROWY WIERCH,2019,12,11,0.4,,5,,-6.8,,0.9,,26.6,,793.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,12,6.9,,13,,-5.7,,3.5,,88.4,,785.7,,0,8,0,,4
349190650,KASPROWY WIERCH,2019,12,13,7.9,,12.8,,-6.6,,3.5,,92.8,,774.1,,0,8,2.3,,2.2
349190650,KASPROWY WIERCH,2019,12,14,7.8,,9.8,,-5.9,,3.7,,93.3,,778.8,,0,8,2.6,,0
349190650,KASPROWY WIERCH,2019,12,15,5.9,,12.5,,-2.4,,4.3,,82.9,,790.7,,0,8,0.1,,0
349190650,KASPROWY WIERCH,2019,12,16,7,,10.1,,0.3,,5.3,,85.9,,797.5,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,17,6.4,,13.1,,4.6,,4.2,,51.3,,797.7,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,18,4.1,,5.6,,4.7,,4.9,,57.6,,802.2,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,19,6.5,,10.1,,2,,5.7,,81.1,,804.1,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,20,7.1,,15.8,,0.4,,5.7,,89.9,,789.9,,0,8,0,,2
349190650,KASPROWY WIERCH,2019,12,21,8,,12,,-0.5,,5.9,,99.9,,780.9,,0,8,1.5,,8.2
349190650,KASPROWY WIERCH,2019,12,22,7,,7.4,,-1.8,,5.4,,99.8,,775.3,,0,8,0,,12.3
349190650,KASPROWY WIERCH,2019,12,23,8,,9.3,,-5,,4.1,,97.5,,778.3,,0,8,20.2,,22
349190650,KASPROWY WIERCH,2019,12,24,6.8,,9.8,,-6.6,,3.6,,96,,787.9,,0,8,14.6,,0
349190650,KASPROWY WIERCH,2019,12,25,7.9,,3.6,,-6.6,,3.6,,96.4,,788.8,,0,8,3.9,,18.4
349190650,KASPROWY WIERCH,2019,12,26,8,,7.1,,-8.3,,3.1,,94.6,,794.2,,0,8,4.1,,3.7
349190650,KASPROWY WIERCH,2019,12,27,8,,7.3,,-9.7,,2.8,,93.5,,795.6,,0,8,6.3,,16.3
349190650,KASPROWY WIERCH,2019,12,28,8,,13.8,,-12.3,,2.2,,90.8,,800.1,,0,8,12.7,,5.1
349190650,KASPROWY WIERCH,2019,12,29,5,,8.1,,-13.2,,2,,88.4,,805,,0,8,0.9,,0
349190650,KASPROWY WIERCH,2019,12,30,6.4,,5.3,,-3.1,,4.3,,86.4,,808,,0,8,0,,0
349190650,KASPROWY WIERCH,2019,12,31,6.3,,11.1,,-3.8,,3.6,,78.4,,802.1,,0,8,0.4,,0
